id,latitude,longitude,period,persist,radius,drogue,t,u,v
101967.0,37.887,-57.95800000000003,7.366209562236294,185.0,41598.853126212336,1.0,12126.0,-0.41007084230966334,0.0223575014192283
101967.0,37.878,-58.08800000000002,8.90500812217231,185.0,65071.078873312894,1.0,12126.25,-0.5260680801551645,-0.07507380715861188
101967.0,37.863,-58.23200000000003,10.012577241710872,185.0,84633.34605368132,1.0,12126.5,-0.5855419438499023,-0.18706734001029826
101967.0,37.798,-58.38499999999999,10.012577241710872,185.0,90758.6468773303,1.0,12126.75,-0.5917047455374729,-0.2905378535678171
101967.0,37.743,-58.51999999999998,10.012577241710872,185.0,91289.11022766912,1.0,12127.0,-0.5403416525696068,-0.3842550064097392
101967.0,37.658,-58.65899999999999,10.012577241710872,185.0,90602.31119789415,1.0,12127.25,-0.46130073506233726,-0.46928955804493916
101967.0,37.555,-58.73200000000003,9.721494472101027,185.0,88941.03000604344,1.0,12127.5,-0.3940435189734502,-0.5360876080060911
101967.0,37.447,-58.834,8.72333552234113,185.0,77519.87374739355,1.0,12127.75,-0.2820320231695789,-0.5814545577160706
101967.0,37.33,-58.88299999999998,6.388876386138273,185.0,53260.903651601315,1.0,12128.0,-0.10676830090504166,-0.596772081599118
101967.0,37.22,-58.88099999999997,5.49938450467835,185.0,43170.08920636339,1.0,12128.25,0.1377759545460629,-0.5539918679170995
101967.0,37.112,-58.829999999999984,5.49938450467835,185.0,43814.65161309777,1.0,12128.5,0.4208081983258095,-0.39826355945428854
101967.0,37.052,-58.678999999999974,5.49938450467835,185.0,50388.23472479863,1.0,12128.75,0.651300459644814,-0.14066502501595818
101967.0,37.043,-58.500999999999976,5.49938450467835,185.0,59961.26267999902,1.0,12129.0,0.7741961629176402,0.17124084706517728
101967.0,37.125,-58.30099999999999,6.28673716455656,185.0,76625.35684083916,1.0,12129.25,0.767928720439927,0.44264099125852086
101967.0,37.233,-58.11700000000002,7.192870332714043,185.0,89048.20281392195,1.0,12129.5,0.6664367122471646,0.6053172143134564
101967.0,37.359,-57.985000000000014,7.242301569979958,185.0,87718.89874010316,1.0,12129.75,0.5304059657345601,0.7032050863772912
101967.0,37.501,-57.86500000000001,7.242301569979958,185.0,84150.06545968323,1.0,12130.0,0.39717196240134384,0.7458133648416054
101967.0,37.649,-57.791,7.242301569979958,185.0,80016.81927307424,1.0,12130.25,0.27832860442888435,0.7537244957142327
101967.0,37.79,-57.735000000000014,7.242301569979958,185.0,73869.86364146606,1.0,12130.5,0.15130414551117188,0.7261530496469615
101967.0,37.935,-57.71199999999999,6.4435934725044035,185.0,56975.76234738364,1.0,12130.75,-0.018455110721212573,0.6427605247728965
101967.0,38.037,-57.73200000000003,4.923384036015747,185.0,36243.033221467806,1.0,12131.0,-0.22522277862535728,0.48565419094046125
101967.0,38.139,-57.81400000000002,4.838465396869972,185.0,32656.549564097186,1.0,12131.25,-0.41052894509670124,0.26903067412023846
101967.0,38.146,-57.959,4.838465396869972,185.0,33574.022498934406,1.0,12131.5,-0.49669551138725143,0.0890610435443551
101967.0,38.129,-58.07900000000001,4.838465396869972,185.0,37675.99130460022,1.0,12131.75,-0.5594272191938476,-0.08776296871787624
101967.0,38.101,-58.21100000000001,4.838465396869972,185.0,44948.189558308,1.0,12132.0,-0.5988971597373424,-0.3125983365612695
101967.0,38.053,-58.365999999999985,7.075541318340005,185.0,80624.76631805715,1.0,12132.25,-0.5809251509719231,-0.5909304291018787
101967.0,37.865,-58.52999999999997,10.648965947811854,185.0,129123.09969777898,1.0,12132.5,-0.4569394167026578,-0.7541557419165478
101967.0,37.698,-58.59899999999999,12.12226035868054,185.0,144383.91585592355,1.0,12132.75,-0.3359433298801784,-0.7983647776485083
101967.0,37.543,-58.672000000000025,12.947681133497808,185.0,144248.83798879574,1.0,12133.0,-0.2507725354344831,-0.7704022897188448
101988.0,36.243,-62.46300000000002,4.8886335825332035,122.75,61739.04718029059,1.0,12156.25,0.73015305693293,0.5571005715825913
101988.0,36.352,-62.29399999999998,5.057008751062536,122.75,59130.87795679917,1.0,12156.5,0.52805751597843,0.6664937058850656
101988.0,36.479,-62.173,5.236608891515208,122.75,58820.36748824433,1.0,12156.75,0.2618284751457571,0.7737532527066416
101988.0,36.65,-62.172000000000025,5.454508747558753,122.75,64592.22702844387,1.0,12157.0,-0.04041782820152388,0.8602246712706908
101988.0,36.826,-62.21199999999999,5.454508747558753,122.75,71132.24796414403,1.0,12157.25,-0.3521097393564388,0.8805799877533864
101988.0,36.993,-62.317999999999984,5.537964841378515,122.75,80981.16112132919,1.0,12157.5,-0.6732862301409094,0.8231174084296813
101988.0,37.136,-62.53399999999999,6.021101368355594,122.75,95700.11954507507,1.0,12157.75,-0.9377370623889116,0.6757556848879825
101988.0,37.262,-62.78699999999998,6.021101368355594,122.75,99212.96520544689,1.0,12158.0,-1.1139980553639544,0.4414581684019484
101988.0,37.31,-63.07499999999999,6.021101368355594,122.75,99337.79021478142,1.0,12158.25,-1.1900554450969851,0.1525135923472845
101988.0,37.307,-63.37099999999998,6.021101368355594,122.75,98699.93911803208,1.0,12158.5,-1.1818598128119124,-0.15579807073138124
101988.0,37.256,-63.641999999999996,5.999345465554856,122.75,97537.64016178483,1.0,12158.75,-1.0859844081713514,-0.46745586853390414
101988.0,37.129,-63.887,5.729720760177782,122.75,91191.06026673713,1.0,12159.0,-0.8863051843724129,-0.7443432425150026
101988.0,36.959,-64.10000000000002,5.2887743292987,122.75,81111.26301393448,1.0,12159.25,-0.586272163036629,-0.9487793210987776
101988.0,36.759,-64.17200000000003,4.919481136560148,122.75,73741.66347897968,1.0,12159.5,-0.2687756384200611,-1.056428720377714
101988.0,36.553,-64.178,4.545629925977679,122.75,65170.22073008041,1.0,12159.75,0.0846103372247884,-1.0391696108565813
101988.0,36.355,-64.13799999999998,4.124810138520078,122.75,56204.97799899976,1.0,12160.0,0.4678948312811415,-0.8734926537833105
101988.0,36.2,-63.98599999999999,4.124810138520078,122.75,56612.57877372968,1.0,12160.25,0.8249259214462805,-0.5618768805632484
101988.0,36.144,-63.730999999999995,4.124810138520078,122.75,57000.512678268926,1.0,12160.5,0.9960224312369399,-0.1335941683191269
101988.0,36.137,-63.44799999999998,4.124810138520078,122.75,59438.76656126835,1.0,12160.75,0.9923386025287579,0.3367784938038638
101988.0,36.257,-63.249000000000024,4.198355689529695,122.75,64549.24688169155,1.0,12161.0,0.8283410311519332,0.7509886418661891
101988.0,36.462,-63.059000000000026,4.847378407543718,122.75,78077.87430519355,1.0,12161.25,0.5749327521254404,1.0205470684314777
101988.0,36.658,-62.95999999999998,5.633613145904619,122.75,92310.97918993916,1.0,12161.5,0.31183266835725987,1.1500799169684885
101988.0,36.888,-62.92099999999999,5.633613145904619,122.75,91154.5385050496,1.0,12161.75,0.0890618943001153,1.1733020130509568
101988.0,37.12,-62.93299999999999,5.633613145904619,122.75,86466.58253766905,1.0,12162.0,-0.07831455614977745,1.113411601980062
101988.0,37.316,-62.956999999999994,5.633613145904619,122.75,79292.9258808753,1.0,12162.25,-0.23171823396076685,0.9969869126429675
101988.0,37.501,-63.03699999999998,5.4491494995356184,122.75,69385.28802590982,1.0,12162.5,-0.43003089571278547,0.820076211025017
101988.0,37.644,-63.15199999999999,4.829774145846224,122.75,56295.66737062991,1.0,12162.75,-0.6317953838193463,0.5650995799673915
101988.0,37.724,-63.339999999999975,4.829774145846224,122.75,55066.90966417372,1.0,12163.0,-0.7942586040374711,0.23797728428498516
101988.0,37.74,-63.55200000000002,4.829774145846224,122.75,57173.68300015522,1.0,12163.25,-0.8513412353839817,-0.12770312643626636
101988.0,37.672,-63.764999999999986,4.829774145846224,122.75,59970.01105698534,1.0,12163.5,-0.7715015639380429,-0.46919140396045095
101988.0,37.551,-63.940999999999974,5.084802699105249,122.75,68300.88068063135,1.0,12163.75,-0.6309725677665454,-0.7456993648328916
101988.0,37.381,-64.065,6.301486130082424,122.75,89971.59895740777,1.0,12164.0,-0.4709189227580113,-0.9253813732358269
101988.0,37.18,-64.16300000000001,7.830327921656472,122.75,114804.37448237893,1.0,12164.25,-0.3238699959893048,-1.015835485118108
101988.0,36.989,-64.22399999999999,7.830327921656472,122.75,116800.90261467312,1.0,12164.5,-0.18598275572387102,-1.0686943879095707
101988.0,36.779,-64.24799999999999,7.830327921656472,122.75,116532.31801402416,1.0,12164.75,-0.025240776679226078,-1.0819680013767343
101988.0,36.568,-64.24400000000003,7.830327921656472,122.75,114528.99988967835,1.0,12165.0,0.1657193350883432,-1.0506681362485553
101988.0,36.373,-64.17700000000002,7.675726223362706,122.75,106802.76263189653,1.0,12165.25,0.367084316022676,-0.9429479444267699
101988.0,36.195,-64.05200000000002,5.951273634314351,122.75,73438.1289519713,1.0,12165.5,0.5394363954523806,-0.7171502774661774
101988.0,36.086,-63.923,4.425607083285361,122.75,46741.98132780142,1.0,12165.75,0.6618543548426172,-0.3897168426399209
101988.0,36.038,-63.745000000000005,4.425607083285361,122.75,42002.77064962418,1.0,12166.0,0.6900649879360023,0.013346896276582407
101988.0,36.085,-63.579999999999984,4.425607083285361,122.75,43978.03721782661,1.0,12166.25,0.5874615692070764,0.4208498442666076
101988.0,36.213,-63.45100000000002,4.425607083285361,122.75,50254.99523226788,1.0,12166.5,0.35559963630481034,0.7453100667292037
101988.0,36.384,-63.411,4.551986960697305,122.75,61452.135534222056,1.0,12166.75,0.06878273010243803,0.9793402188245126
101988.0,36.598,-63.41699999999997,6.364240545009743,122.75,99340.61104249854,1.0,12167.0,-0.21425215483429438,1.1147289677866443
101988.0,36.818,-63.516999999999996,9.137506708422228,122.75,157320.68272811334,1.0,12167.25,-0.42670632959435006,1.177102137615901
101988.0,37.049,-63.639999999999986,10.751608949017985,122.75,192628.11208318165,1.0,12167.5,-0.5331754401472152,1.1888154319169182
101988.0,37.28,-63.781000000000006,10.751608949017985,122.75,188081.97772201296,1.0,12167.75,-0.5800017909169929,1.1322433134019845
101988.0,37.49,-63.911,10.751608949017985,122.75,170379.9502761023,1.0,12168.0,-0.5786186184960874,0.9966316221578995
114902.0,26.452,-42.15199999999999,10.966293107435394,131.75,30629.321092545968,1.0,12904.5,-0.1594223167476939,0.12585921342155018
114902.0,26.49,-42.192999999999984,9.058174831340843,131.75,25417.149534857253,1.0,12904.75,-0.18930057475912382,0.0761885818414684
114902.0,26.486,-42.22300000000001,8.788846196106595,131.75,25802.850680098272,1.0,12905.0,-0.21300042023781704,0.014626195561521078
114902.0,26.478,-42.27199999999999,8.395457474895371,131.75,25141.01196084152,1.0,12905.25,-0.21586300046852955,-0.028781061316742927
114902.0,26.471,-42.33300000000003,8.395457474895371,131.75,22213.10621044413,1.0,12905.5,-0.18162955861853938,-0.06350506653012428
114902.0,26.458,-42.38299999999998,8.480652662619574,131.75,16794.31841971988,1.0,12905.75,-0.12243808283982544,-0.0758183659899259
114902.0,26.434,-42.387,9.058174831340843,131.75,11821.159630275122,1.0,12906.0,-0.07186865791010771,-0.061981500158047625
114902.0,26.422,-42.38099999999997,11.612558897128668,131.75,15378.82395310422,1.0,12906.25,-0.09347286010210219,-0.023195058980798863
114902.0,26.425,-42.39100000000002,20.992580723585064,131.75,31164.06815372602,1.0,12906.5,-0.10794845496237321,-0.0014282351241823865
114902.0,26.432,-42.42399999999998,20.992580723585064,131.75,33803.13631722486,1.0,12906.75,-0.11710010218714823,-3.2511882417857576E-5
114902.0,26.44,-42.46300000000002,20.992580723585064,131.75,28631.413213460775,1.0,12907.0,-0.09800255472444167,-0.015265361393635
